							
#TOWN	도적마을						
107	106	RECT	320	0	960	320	
107	107	RECT	0	1540	500	1920	
107	108	ALL					
108	102	ALL					
108	103	ALL					
108	104	ALL					
108	105	ALL					
108	106	RECT	1280	0	1920	400	
108	106	RECT	1720	400	1920	900	
108	107	RECT	1540	1540	1920	1920	
108	108	ALL					
109	102	ALL					
109	103	ALL					
109	104	ALL					
109	105	ALL					
109	106	ALL					
109	107	ALL					
109	108	ALL					
110	102	ALL					
110	103	ALL					
110	104	ALL					
110	105	ALL					
110	106	ALL					
110	107	ALL					
110	108	ALL					
111	102	ALL					
111	103	ALL					
111	104	ALL					
111	105	ALL					
111	106	ALL					
111	107	ALL					
111	108	ALL					
112	102	ALL					
112	103	ALL					
112	104	ALL					
112	105	ALL					
112	106	ALL					
112	107	ALL					
112	108	ALL					
113	102	ALL					
113	103	ALL					
113	104	ALL					
113	105	ALL					
113	106	ALL					
113	107	ALL					
113	108	ALL					
114	102	ALL					
114	103	ALL					
114	104	ALL					
114	105	ALL					
114	106	ALL					
114	107	ALL					
114	108	ALL					
115	102	ALL					
115	103	ALL					
115	104	ALL					
115	105	ALL					
115	106	ALL					
115	107	ALL					
115	108	ALL					
116	101	ALL					
116	102	ALL					
116	103	ALL					
116	104	ALL					
116	105	ALL					
116	106	ALL					
116	107	ALL					
116	108	ALL					
117	101	ALL					
117	102	ALL					
117	103	ALL					
117	104	ALL					
117	105	ALL					
117	106	ALL					
117	107	ALL					
117	108	ALL					
118	101	ALL					
118	102	ALL					
118	103	ALL					
118	104	ALL					
118	105	ALL					
118	106	ALL					
118	107	ALL					
119	101	ALL					
119	102	ALL					
119	103	ALL					
119	104	ALL					
119	105	ALL					
119	106	ALL					
120	102	ALL					
120	103	ALL					
120	104	ALL					
120	105	ALL					
120	106	ALL					
							
#TOWN	알렉산드리아						
48	95	ALL					
47	94	ALL					
48	94	ALL					
47	93	ALL					
48	93	ALL					
49	93	ALL					
47	92	ALL					
48	92	ALL					
49	92	ALL					
50	92	ALL					
51	92	RECT	0	0	1520	1760	
46	91	ALL					
47	91	ALL					
48	91	ALL					
49	91	ALL					
50	91	ALL					
51	91	RECT	0	980	1240	1920	
46	90	ALL					
47	90	ALL					
48	90	ALL					
49	90	ALL					
47	89	ALL					
48	89	ALL					
49	89	RECT	0	790	780	1920	
46	89	ALL					
45	90	ALL					
45	91	ALL					
46	92	ALL					
46	93	ALL					
46	94	ALL					
47	95	ALL					
47	96	ALL					
48	96	ALL					
49	96	ALL					
49	95	ALL					
49	94	ALL					
							
							
#FIELD	델타지역						
50	93	ALL					
51	93	ALL					
52	93	ALL					
53	93	ALL					
54	93	ALL					
55	93	ALL					
56	93	ALL					
52	92	ALL					
53	92	ALL					
54	92	ALL					
55	92	ALL					
56	92	ALL					
52	91	ALL					
53	91	ALL					
54	91	ALL					
55	91	ALL					
50	90	ALL					
51	90	ALL					
52	90	ALL					
53	90	ALL					
54	90	ALL					
55	90	ALL					
50	89	ALL					
51	89	ALL					
52	89	ALL					
53	89	ALL					
54	89	ALL					
48	88	ALL					
49	88	ALL					
50	88	ALL					
51	88	ALL					
52	88	ALL					
53	88	ALL					
54	88	ALL					
50	87	ALL					
51	87	ALL					
52	87	ALL					
53	87	ALL					
51	86	ALL					
52	86	ALL					
53	86	ALL					
52	85	ALL					
50	94	ALL					
51	94	ALL					
52	94	ALL					
53	94	ALL					
54	94	ALL					
55	94	ALL					
56	94	ALL					
57	94	ALL					
57	93	ALL					
57	92	ALL					
57	91	ALL					
56	91	ALL					
56	90	ALL					
56	89	ALL					
55	89	ALL					
55	88	ALL					
55	87	ALL					
54	87	ALL					
54	86	ALL					
54	85	ALL					
53	85	ALL					
53	84	ALL					
52	84	ALL					
51	84	ALL					
51	85	ALL					
50	85	ALL					
50	86	ALL					
49	86	ALL					
49	87	ALL					
48	87	ALL					
47	87	ALL					
47	88	ALL					
51	92	ALL					
51	91	ALL					
50	91	RECT	0	0	840	620	
50	91	RECT	0	0	1920	400	
49	91	RECT	1700	0	1920	320	
49	91	RECT	1760	320	1920	520	
49	90	RECT	480	0	1920	640	
49	90	RECT	960	640	1920	960	
49	90	RECT	1140	960	1920	1280	
49	90	RECT	1320	1280	1920	1600	
49	90	RECT	1500	1600	1920	1920	
49	89	ALL					
48	89	RECT	0	0	0	960	
48	89	RECT	0	960	1620	1280	
48	89	RECT	640	0	0	640	
							
#FIELD	왕가의계곡						
56	77	ALL					
57	77	ALL					
58	77	ALL					
59	77	ALL					
60	77	ALL					
61	77	ALL					
62	77	ALL					
63	77	ALL					
64	77	ALL					
65	77	ALL					
66	77	ALL					
67	77	ALL					
68	77	ALL					
69	77	ALL					
70	77	ALL					
71	77	ALL					
72	77	ALL					
73	77	ALL					
74	77	ALL					
75	77	ALL					
56	76	ALL					
57	76	ALL					
58	76	ALL					
59	76	ALL					
60	76	ALL					
61	76	ALL					
62	76	ALL					
63	76	ALL					
64	76	ALL					
65	76	ALL					
66	76	ALL					
67	76	ALL					
68	76	ALL					
69	76	ALL					
70	76	ALL					
71	76	ALL					
72	76	ALL					
73	76	ALL					
74	76	ALL					
75	76	ALL					
56	75	ALL					
57	75	ALL					
58	75	ALL					
59	75	ALL					
60	75	ALL					
61	75	ALL					
62	75	ALL					
63	75	ALL					
64	75	ALL					
65	75	ALL					
66	75	ALL					
67	75	ALL					
68	75	ALL					
69	75	ALL					
70	75	ALL					
71	75	ALL					
72	75	ALL					
73	75	ALL					
74	75	ALL					
75	75	ALL					
56	74	ALL					
57	74	ALL					
58	74	ALL					
59	74	ALL					
60	74	ALL					
61	74	ALL					
62	74	ALL					
63	74	ALL					
64	74	ALL					
65	74	ALL					
66	74	ALL					
67	74	ALL					
68	74	ALL					
69	74	ALL					
70	74	ALL					
71	74	ALL					
72	74	ALL					
73	74	ALL					
74	74	ALL					
75	74	ALL					
56	73	ALL					
57	73	ALL					
58	73	ALL					
59	73	ALL					
60	73	ALL					
61	73	ALL					
62	73	ALL					
63	73	ALL					
64	73	ALL					
65	73	ALL					
66	73	ALL					
67	73	ALL					
68	73	ALL					
69	73	ALL					
70	73	ALL					
71	73	ALL					
72	73	ALL					
73	73	ALL					
74	73	ALL					
75	73	ALL					
56	72	ALL					
57	72	ALL					
58	72	ALL					
59	72	ALL					
60	72	ALL					
61	72	ALL					
62	72	ALL					
63	72	ALL					
64	72	ALL					
65	72	ALL					
66	72	ALL					
67	72	ALL					
68	72	ALL					
69	72	ALL					
70	72	ALL					
71	72	ALL					
72	72	ALL					
73	72	ALL					
74	72	ALL					
75	72	ALL					
75	72	ALL					
							
#FIELD	폭풍과구름의사막						
64	88	ALL					
65	88	ALL					
66	88	ALL					
67	88	ALL					
68	88	ALL					
69	88	ALL					
70	88	ALL					
71	88	ALL					
72	88	ALL					
73	88	ALL					
74	88	ALL					
75	88	ALL					
76	88	ALL					
64	87	ALL					
65	87	ALL					
66	87	ALL					
67	87	ALL					
68	87	ALL					
69	87	ALL					
70	87	ALL					
71	87	ALL					
72	87	ALL					
73	87	ALL					
74	87	ALL					
75	87	ALL					
76	87	ALL					
64	86	ALL					
65	86	ALL					
66	86	ALL					
67	86	ALL					
68	86	ALL					
69	86	ALL					
70	86	ALL					
71	86	ALL					
72	86	ALL					
73	86	ALL					
74	86	ALL					
75	86	ALL					
76	86	ALL					
64	85	ALL					
65	85	ALL					
66	85	ALL					
67	85	ALL					
68	85	ALL					
69	85	ALL					
70	85	ALL					
71	85	ALL					
72	85	ALL					
73	85	ALL					
74	85	ALL					
75	85	ALL					
76	85	ALL					
64	84	ALL					
65	84	ALL					
66	84	ALL					
67	84	ALL					
68	84	ALL					
69	84	ALL					
70	84	ALL					
71	84	ALL					
72	84	ALL					
73	84	ALL					
74	84	ALL					
75	84	ALL					
76	84	ALL					
64	83	ALL					
65	83	ALL					
66	83	ALL					
67	83	ALL					
68	83	ALL					
69	83	ALL					
70	83	ALL					
71	83	ALL					
72	83	ALL					
73	83	ALL					
74	83	ALL					
75	83	ALL					
76	83	ALL					
64	82	ALL					
65	82	ALL					
66	82	ALL					
67	82	ALL					
68	82	ALL					
69	82	ALL					
70	82	ALL					
71	82	ALL					
72	82	ALL					
73	82	ALL					
74	82	ALL					
75	82	ALL					
76	82	ALL					
64	81	ALL					
65	81	ALL					
66	81	ALL					
67	81	ALL					
68	81	ALL					
69	81	ALL					
70	81	ALL					
71	81	ALL					
72	81	ALL					
73	81	ALL					
74	81	ALL					
75	81	ALL					
76	81	ALL					
							
#FIELD	파라오_노비스						
191	118	ALL					
191	117	ALL					
191	116	ALL					
191	115	ALL					
191	114	ALL					
191	113	ALL					
192	118	ALL					
192	117	ALL					
192	116	ALL					
192	115	ALL					
192	114	ALL					
192	113	ALL					
193	118	ALL					
193	117	ALL					
193	116	ALL					
193	115	ALL					
193	114	ALL					
193	113	ALL					
194	118	ALL					
194	117	ALL					
194	116	ALL					
194	115	ALL					
194	114	ALL					
194	113	ALL					
195	118	ALL					
195	117	ALL					
195	116	ALL					
195	115	ALL					
195	114	ALL					
195	113	ALL					
196	118	ALL					
196	117	ALL					
196	116	ALL					
196	115	ALL					
196	114	ALL					
196	113	ALL					
							
#FIELD	파라오_익스퍼트						
191	125	ALL					
192	125	ALL					
193	125	ALL					
194	125	ALL					
195	125	ALL					
196	125	ALL					
197	125	ALL					
191	124	ALL					
192	124	ALL					
193	124	ALL					
194	124	ALL					
195	124	ALL					
196	124	ALL					
197	124	ALL					
191	123	ALL					
192	123	ALL					
193	123	ALL					
194	123	ALL					
195	123	ALL					
196	123	ALL					
197	123	ALL					
191	122	ALL					
192	122	ALL					
193	122	ALL					
194	122	ALL					
195	122	ALL					
196	122	ALL					
197	122	ALL					
191	121	ALL					
192	121	ALL					
193	121	ALL					
194	121	ALL					
195	121	ALL					
196	121	ALL					
197	121	ALL					
191	120	ALL					
192	120	ALL					
193	120	ALL					
194	120	ALL					
195	120	ALL					
196	120	ALL					
197	120	ALL					
							
#FIELD	파라오_마스터						
178	125	ALL					
179	125	ALL					
180	125	ALL					
181	125	ALL					
182	125	ALL					
183	125	ALL					
184	125	ALL					
178	124	ALL					
179	124	ALL					
180	124	ALL					
181	124	ALL					
182	124	ALL					
183	124	ALL					
184	124	ALL					
178	123	ALL					
179	123	ALL					
180	123	ALL					
181	123	ALL					
182	123	ALL					
183	123	ALL					
184	123	ALL					
178	122	ALL					
179	122	ALL					
180	122	ALL					
181	122	ALL					
182	122	ALL					
183	122	ALL					
184	122	ALL					
178	121	ALL					
179	121	ALL					
180	121	ALL					
181	121	ALL					
182	121	ALL					
183	121	ALL					
184	121	ALL					
178	120	ALL					
179	120	ALL					
180	120	ALL					
181	120	ALL					
182	120	ALL					
183	120	ALL					
184	120	ALL					
							
#FIELD	신전	egypt					
10	128	ALL					
11	128	ALL					
12	128	ALL					
13	128	ALL					
14	128	ALL					
15	128	ALL					
16	128	ALL					
							
#FIELD	배틀아레나_점령전						
215	126	ALL					
211	126	ALL					
211	125	ALL					
219	126	ALL					
220	126	ALL					
							
#FIELD	배틀아레나_깃발전						
218	121	ALL					
218	122	ALL					
219	121	ALL					
212	122	ALL					
212	121	ALL					
213	122	ALL					
213	121	ALL					
215	122	ALL					
215	121	ALL					
216	121	ALL					
216	122	ALL					
							
#FIELD	배틀아레나_점수전						
214	116	ALL					
214	115	ALL					
214	114	ALL					
215	115	ALL					
215	114	ALL					
212	115	ALL					
212	114	ALL					
213	115	ALL					
213	114	ALL					
							
#FIELD	배틀아레나_GNGWC						
210	110	ALL					
211	110	ALL					
212	110	ALL					
213	110	ALL					
210	109	ALL					
211	109	ALL					
212	109	ALL					
213	109	ALL					
210	108	ALL					
211	108	ALL					
212	108	ALL					
213	108	ALL					
							
#FIELD	요새전보상인던	fort_dungeon					
17	128	ALL					
							
#FIELD	잊혀진세계_토귀마을						
225	127	ALL					
226	127	ALL					
227	127	ALL					
228	127	ALL					
229	127	ALL					
230	127	ALL					
231	127	ALL					
232	127	ALL					
225	126	ALL					
226	126	ALL					
227	126	ALL					
228	126	ALL					
229	126	ALL					
230	126	ALL					
231	126	ALL					
232	126	ALL					
225	125	ALL					
226	125	ALL					
227	125	ALL					
228	125	ALL					
229	125	ALL					
230	125	ALL					
231	125	ALL					
232	125	ALL					
225	124	ALL					
226	124	ALL					
227	124	ALL					
228	124	ALL					
229	124	ALL					
230	124	ALL					
231	124	ALL					
232	124	ALL					
225	123	ALL					
226	123	ALL					
227	123	ALL					
228	123	ALL					
229	123	ALL					
230	123	ALL					
231	123	ALL					
232	123	ALL					
225	122	ALL					
226	122	ALL					
227	122	ALL					
228	122	ALL					
229	122	ALL					
230	122	ALL					
231	122	ALL					
232	122	ALL					
225	121	ALL					
226	121	ALL					
227	121	ALL					
228	121	ALL					
229	121	ALL					
230	121	ALL					
231	121	ALL					
232	121	ALL					
							
#FIELD	잊혀진세계_화염산	flame_dungeon					
18	128	ALL					
							
#FIELD	잊혀진세계_난파선						
237	117	ALL					
237	116	ALL					
237	115	ALL					
237	114	ALL					
237	113	ALL					
237	112	ALL					
237	111	ALL					
237	110	ALL					
237	109	ALL					
237	108	ALL					
237	107	ALL					
237	106	ALL					
237	105	ALL					
237	104	ALL					
238	117	ALL					
238	116	ALL					
238	115	ALL					
238	114	ALL					
238	113	ALL					
238	112	ALL					
238	111	ALL					
238	110	ALL					
238	109	ALL					
238	108	ALL					
238	107	ALL					
238	106	ALL					
238	105	ALL					
238	104	ALL					
239	117	ALL					
239	116	ALL					
239	115	ALL					
239	114	ALL					
239	113	ALL					
239	112	ALL					
239	111	ALL					
239	110	ALL					
239	109	ALL					
239	108	ALL					
239	107	ALL					
239	106	ALL					
239	105	ALL					
239	104	ALL					
240	117	ALL					
240	116	ALL					
240	115	ALL					
240	114	ALL					
240	113	ALL					
240	112	ALL					
240	111	ALL					
240	110	ALL					
240	109	ALL					
240	108	ALL					
240	107	ALL					
240	106	ALL					
240	105	ALL					
240	104	ALL					
241	117	ALL					
241	116	ALL					
241	115	ALL					
241	114	ALL					
241	113	ALL					
241	112	ALL					
241	111	ALL					
241	110	ALL					
241	109	ALL					
241	108	ALL					
241	107	ALL					
241	106	ALL					
241	105	ALL					
241	104	ALL					
242	117	ALL					
242	116	ALL					
242	115	ALL					
242	114	ALL					
242	113	ALL					
242	112	ALL					
242	111	ALL					
242	110	ALL					
242	109	ALL					
242	108	ALL					
242	107	ALL					
242	106	ALL					
242	105	ALL					
242	104	ALL					
243	117	ALL					
243	116	ALL					
243	115	ALL					
243	114	ALL					
243	113	ALL					
243	112	ALL					
243	111	ALL					
243	110	ALL					
243	109	ALL					
243	108	ALL					
243	107	ALL					
243	106	ALL					
243	105	ALL					
243	104	ALL					
244	117	ALL					
244	116	ALL					
244	115	ALL					
244	114	ALL					
244	113	ALL					
244	112	ALL					
244	111	ALL					
244	110	ALL					
244	109	ALL					
244	108	ALL					
244	107	ALL					
244	106	ALL					
244	105	ALL					
244	104	ALL					
245	117	ALL					
245	116	ALL					
245	115	ALL					
245	114	ALL					
245	113	ALL					
245	112	ALL					
245	111	ALL					
245	110	ALL					
245	109	ALL					
245	108	ALL					
245	107	ALL					
245	106	ALL					
245	105	ALL					
245	104	ALL					
246	117	ALL					
246	116	ALL					
246	115	ALL					
246	114	ALL					
246	113	ALL					
246	112	ALL					
246	111	ALL					
246	110	ALL					
246	109	ALL					
246	108	ALL					
246	107	ALL					
246	106	ALL					
246	105	ALL					
246	104	ALL					
247	117	ALL					
247	116	ALL					
247	115	ALL					
247	114	ALL					
247	113	ALL					
247	112	ALL					
247	111	ALL					
247	110	ALL					
247	109	ALL					
247	108	ALL					
247	107	ALL					
247	106	ALL					
247	105	ALL					
247	104	ALL					
248	117	ALL					
248	116	ALL					
248	115	ALL					
248	114	ALL					
248	113	ALL					
248	112	ALL					
248	111	ALL					
248	110	ALL					
248	109	ALL					
248	108	ALL					
248	107	ALL					
248	106	ALL					
248	105	ALL					
248	104	ALL					
249	117	ALL					
249	116	ALL					
249	115	ALL					
249	114	ALL					
249	113	ALL					
249	112	ALL					
249	111	ALL					
249	110	ALL					
249	109	ALL					
249	108	ALL					
249	107	ALL					
249	106	ALL					
249	105	ALL					
249	104	ALL					
250	117	ALL					
250	116	ALL					
250	115	ALL					
250	114	ALL					
250	113	ALL					
250	112	ALL					
250	111	ALL					
250	110	ALL					
250	109	ALL					
250	108	ALL					
250	107	ALL					
250	106	ALL					
250	105	ALL					
250	104	ALL					
251	117	ALL					
251	116	ALL					
251	115	ALL					
251	114	ALL					
251	113	ALL					
251	112	ALL					
251	111	ALL					
251	110	ALL					
251	109	ALL					
251	108	ALL					
251	107	ALL					
251	106	ALL					
251	105	ALL					
251	104	ALL					
252	117	ALL					
252	116	ALL					
252	115	ALL					
252	114	ALL					
252	113	ALL					
252	112	ALL					
252	111	ALL					
252	110	ALL					
252	109	ALL					
252	108	ALL					
252	107	ALL					
252	106	ALL					
252	105	ALL					
252	104	ALL					
220	117	ALL					
220	116	ALL					
220	115	ALL					
220	114	ALL					
220	113	ALL					
220	112	ALL					
220	111	ALL					
220	110	ALL					
220	109	ALL					
220	108	ALL					
220	107	ALL					
220	106	ALL					
220	105	ALL					
220	104	ALL					
221	117	ALL					
221	116	ALL					
221	115	ALL					
221	114	ALL					
221	113	ALL					
221	112	ALL					
221	111	ALL					
221	110	ALL					
221	109	ALL					
221	108	ALL					
221	107	ALL					
221	106	ALL					
221	105	ALL					
221	104	ALL					
222	117	ALL					
222	116	ALL					
222	115	ALL					
222	114	ALL					
222	113	ALL					
222	112	ALL					
222	111	ALL					
222	110	ALL					
222	109	ALL					
222	108	ALL					
222	107	ALL					
222	106	ALL					
222	105	ALL					
222	104	ALL					
223	117	ALL					
223	116	ALL					
223	115	ALL					
223	114	ALL					
223	113	ALL					
223	112	ALL					
223	111	ALL					
223	110	ALL					
223	109	ALL					
223	108	ALL					
223	107	ALL					
223	106	ALL					
223	105	ALL					
223	104	ALL					
224	117	ALL					
224	116	ALL					
224	115	ALL					
224	114	ALL					
224	113	ALL					
224	112	ALL					
224	111	ALL					
224	110	ALL					
224	109	ALL					
224	108	ALL					
224	107	ALL					
224	106	ALL					
224	105	ALL					
224	104	ALL					
225	117	ALL					
225	116	ALL					
225	115	ALL					
225	114	ALL					
225	113	ALL					
225	112	ALL					
225	111	ALL					
225	110	ALL					
225	109	ALL					
225	108	ALL					
225	107	ALL					
225	106	ALL					
225	105	ALL					
225	104	ALL					
226	117	ALL					
226	116	ALL					
226	115	ALL					
226	114	ALL					
226	113	ALL					
226	112	ALL					
226	111	ALL					
226	110	ALL					
226	109	ALL					
226	108	ALL					
226	107	ALL					
226	106	ALL					
226	105	ALL					
226	104	ALL					
227	117	ALL					
227	116	ALL					
227	115	ALL					
227	114	ALL					
227	113	ALL					
227	112	ALL					
227	111	ALL					
227	110	ALL					
227	109	ALL					
227	108	ALL					
227	107	ALL					
227	106	ALL					
227	105	ALL					
227	104	ALL					
228	117	ALL					
228	116	ALL					
228	115	ALL					
228	114	ALL					
228	113	ALL					
228	112	ALL					
228	111	ALL					
228	110	ALL					
228	109	ALL					
228	108	ALL					
228	107	ALL					
228	106	ALL					
228	105	ALL					
228	104	ALL					
229	117	ALL					
229	116	ALL					
229	115	ALL					
229	114	ALL					
229	113	ALL					
229	112	ALL					
229	111	ALL					
229	110	ALL					
229	109	ALL					
229	108	ALL					
229	107	ALL					
229	106	ALL					
229	105	ALL					
229	104	ALL					
230	117	ALL					
230	116	ALL					
230	115	ALL					
230	114	ALL					
230	113	ALL					
230	112	ALL					
230	111	ALL					
230	110	ALL					
230	109	ALL					
230	108	ALL					
230	107	ALL					
230	106	ALL					
230	105	ALL					
230	104	ALL					
231	117	ALL					
231	116	ALL					
231	115	ALL					
231	114	ALL					
231	113	ALL					
231	112	ALL					
231	111	ALL					
231	110	ALL					
231	109	ALL					
231	108	ALL					
231	107	ALL					
231	106	ALL					
231	105	ALL					
231	104	ALL					
232	117	ALL					
232	116	ALL					
232	115	ALL					
232	114	ALL					
232	113	ALL					
232	112	ALL					
232	111	ALL					
232	110	ALL					
232	109	ALL					
232	108	ALL					
232	107	ALL					
232	106	ALL					
232	105	ALL					
232	104	ALL					
233	117	ALL					
233	116	ALL					
233	115	ALL					
233	114	ALL					
233	113	ALL					
233	112	ALL					
233	111	ALL					
233	110	ALL					
233	109	ALL					
233	108	ALL					
233	107	ALL					
233	106	ALL					
233	105	ALL					
233	104	ALL					
234	117	ALL					
234	116	ALL					
234	115	ALL					
234	114	ALL					
234	113	ALL					
234	112	ALL					
234	111	ALL					
234	110	ALL					
234	109	ALL					
234	108	ALL					
234	107	ALL					
234	106	ALL					
234	105	ALL					
234	104	ALL					
235	117	ALL					
235	116	ALL					
235	115	ALL					
235	114	ALL					
235	113	ALL					
235	112	ALL					
235	111	ALL					
235	110	ALL					
235	109	ALL					
235	108	ALL					
235	107	ALL					
235	106	ALL					
235	105	ALL					
235	104	ALL					
							
#FIELD	이벤트_유령사냥						
215	110	ALL					
215	109	ALL					
215	108	ALL					
215	107	ALL					
216	110	ALL					
216	109	ALL					
216	108	ALL					
216	107	ALL					
217	110	ALL					
217	109	ALL					
217	108	ALL					
217	107	ALL					
218	110	ALL					
218	109	ALL					
218	108	ALL					
218	107	ALL					
#FIELD	유피테르신전A						
235	125	ALL					
235	124	ALL					
235	123	ALL					
236	125	ALL					
236	124	ALL					
236	123	ALL					
237	125	ALL					
237	124	ALL					
237	123	ALL					
#FIELD	유피테르신전A_보스1	jupiter					
19	128	ALL					
#FIELD	유피테르신전A_보스2	jupiter					
20	128	ALL					
#FIELD	유피테르신전A_보스3	jupiter					
21	128	ALL					
#FIELD	유피테르신전B	jupiter					
22	128	ALL					
#FIELD	거울의차원						
201	99	ALL					
201	98	ALL					
201	97	ALL					
201	96	ALL					
201	95	ALL					
201	94	ALL					
201	93	ALL					
201	92	ALL					
201	91	ALL					
201	90	ALL					
201	89	ALL					
201	88	ALL					
201	87	ALL					
201	86	ALL					
202	99	ALL					
202	98	ALL					
202	97	ALL					
202	96	ALL					
202	95	ALL					
202	94	ALL					
202	93	ALL					
202	92	ALL					
202	91	ALL					
202	90	ALL					
202	89	ALL					
202	88	ALL					
202	87	ALL					
202	86	ALL					
203	99	ALL					
203	98	ALL					
203	97	ALL					
203	96	ALL					
203	95	ALL					
203	94	ALL					
203	93	ALL					
203	92	ALL					
203	91	ALL					
203	90	ALL					
203	89	ALL					
203	88	ALL					
203	87	ALL					
203	86	ALL					
204	99	ALL					
204	98	ALL					
204	97	ALL					
204	96	ALL					
204	95	ALL					
204	94	ALL					
204	93	ALL					
204	92	ALL					
204	91	ALL					
204	90	ALL					
204	89	ALL					
204	88	ALL					
204	87	ALL					
204	86	ALL					
205	99	ALL					
205	98	ALL					
205	97	ALL					
205	96	ALL					
205	95	ALL					
205	94	ALL					
205	93	ALL					
205	92	ALL					
205	91	ALL					
205	90	ALL					
205	89	ALL					
205	88	ALL					
205	87	ALL					
205	86	ALL					
205	85	ALL					
206	99	ALL					
206	98	ALL					
206	97	ALL					
206	96	ALL					
206	95	ALL					
206	94	ALL					
206	93	ALL					
206	92	ALL					
206	91	ALL					
206	90	ALL					
206	89	ALL					
206	88	ALL					
206	87	ALL					
206	86	ALL					
206	85	ALL					
207	99	ALL					
207	98	ALL					
207	97	ALL					
207	96	ALL					
207	95	ALL					
207	94	ALL					
207	93	ALL					
207	92	ALL					
207	91	ALL					
207	90	ALL					
207	89	ALL					
207	88	ALL					
207	87	ALL					
207	86	ALL					
207	85	ALL					
208	93	ALL					
208	92	ALL					
208	91	ALL					
208	90	ALL					
208	89	ALL					
208	88	ALL					
208	87	ALL					
208	86	ALL					
209	93	ALL					
209	92	ALL					
209	91	ALL					
209	90	ALL					
209	89	ALL					
209	88	ALL					
209	87	ALL					
210	92	ALL					
210	91	ALL					
210	90	ALL					
210	89	ALL					
210	88	ALL					
210	87	ALL					
202	85	ALL					
203	85	ALL					
204	85	ALL					
203	84	ALL					
204	84	ALL					
#FIELD	감옥,GM맵						
23	128	ALL					
24	128	ALL					
#FIELD	무한의전장						
211	105	ALL					
212	105	ALL					
#TOWN	바그다드						
88	89	ALL					
89	89	ALL					
90	89	ALL					
91	89	ALL					
92	89	ALL					
93	89	ALL					
88	88	ALL					
89	88	ALL					
90	88	ALL					
91	88	ALL					
92	88	ALL					
93	88	ALL					
94	88	ALL					
88	87	ALL					
89	87	ALL					
90	87	ALL					
91	87	ALL					
92	87	ALL					
93	87	ALL					
88	86	ALL					
89	86	ALL					
90	86	ALL					
91	86	ALL					
92	86	ALL					
93	86	ALL					
90	85	ALL					
#FIELD	바그다드던젼						
82	94	ALL					
83	94	ALL					
84	94	ALL					
85	94	ALL					
86	94	ALL					
82	93	ALL					
83	93	ALL					
84	93	ALL					
85	93	ALL					
86	93	ALL					
82	92	ALL					
83	92	ALL					
84	92	ALL					
85	92	ALL					
86	92	ALL					
82	91	ALL					
83	91	ALL					
84	91	ALL					
85	91	ALL					
86	91	ALL					
#FIELD	카크						
82	89	ALL					
83	89	ALL					
84	89	ALL					
85	89	ALL					
86	89	ALL					
87	89	ALL					
82	88	ALL					
83	88	ALL					
84	88	ALL					
85	88	ALL					
86	88	ALL					
87	88	ALL					
82	87	ALL					
83	87	ALL					
84	87	ALL					
85	87	ALL					
86	87	ALL					
87	87	ALL					
82	86	ALL					
83	86	ALL					
84	86	ALL					
85	86	ALL					
86	86	ALL					
87	86	ALL					
#FIELD	몽환의사막						
79	81	ALL					
80	81	ALL					
81	81	ALL					
82	81	ALL					
79	80	ALL					
80	80	ALL					
81	80	ALL					
82	80	ALL					
79	79	ALL					
80	79	ALL					
81	79	ALL					
82	79	ALL					
79	78	ALL					
80	78	ALL					
81	78	ALL					
82	78	ALL					
79	77	ALL					
80	77	ALL					
81	77	ALL					
82	77	ALL					
79	76	ALL					
80	76	ALL					
81	76	ALL					
82	76	ALL					
79	75	ALL					
80	75	ALL					
81	75	ALL					
82	75	ALL					
79	74	ALL					
80	74	ALL					
81	74	ALL					
82	74	ALL					
79	73	ALL					
80	73	ALL					
81	73	ALL					
82	73	ALL					
#FIELD	칼리아의은신처						
25	128	ALL					
#TOWN	요새_콘스탄티노플						
93	62	ALL					
93	61	ALL					
93	60	ALL					
94	62	ALL					
94	61	ALL					
94	60	ALL					
#FIELD	요새_콘스탄티노플필드						
91	63	ALL					
91	62	ALL					
91	61	ALL					
91	60	ALL					
92	60	ALL					
92	61	ALL					
92	62	ALL					
92	63	ALL					
93	63	ALL					
94	63	ALL					
#FIELD	요새_콘스탄티노플입구						
76	100	ALL					
77	101	ALL					
77	102	ALL					
#FIELD	직업대전(스티리아)						
241	125	ALL					
242	125	ALL					
241	124	ALL					
242	124	ALL					
#FIELD	아라비아해안						
85	84	ALL					
85	83	ALL					
85	82	ALL					
85	81	ALL					
85	80	ALL					
85	79	ALL					
85	78	ALL					
85	77	ALL					
85	76	ALL					
85	75	ALL					
85	74	ALL					
85	73	ALL					
86	84	ALL					
86	83	ALL					
86	82	ALL					
86	81	ALL					
86	80	ALL					
86	79	ALL					
86	78	ALL					
86	77	ALL					
86	76	ALL					
86	75	ALL					
86	74	ALL					
86	73	ALL					
87	84	ALL					
87	83	ALL					
87	82	ALL					
87	81	ALL					
87	80	ALL					
87	79	ALL					
87	78	ALL					
87	77	ALL					
87	76	ALL					
87	75	ALL					
87	74	ALL					
87	73	ALL					
88	84	ALL					
88	83	ALL					
88	82	ALL					
88	81	ALL					
88	80	ALL					
88	79	ALL					
88	78	ALL					
88	77	ALL					
88	76	ALL					
88	75	ALL					
88	74	ALL					
88	73	ALL					
89	84	ALL					
89	83	ALL					
89	82	ALL					
89	81	ALL					
89	80	ALL					
89	79	ALL					
89	78	ALL					
89	77	ALL					
