//ID,Name,Type,GroupType,Level,CastTime,Cooldown,ObjectReq,UsingType,Force,MP
870,SKILL_CH_SPEAR_CHAIN_B_4S_02,SKILL_CH_SPEAR_CHAIN_B_4S_02,SKILL_CH_SPEAR_CHAIN_B,2,873,0,1,2,258,0
871,SKILL_CH_SPEAR_CHAIN_B_4S_03,SKILL_CH_SPEAR_CHAIN_B_4S_03,SKILL_CH_SPEAR_CHAIN_B,3,873,0,1,2,258,0
872,SKILL_CH_SPEAR_CHAIN_B_4S_04,SKILL_CH_SPEAR_CHAIN_B_4S_04,SKILL_CH_SPEAR_CHAIN_B,4,873,0,1,2,258,0
873,SKILL_CH_SPEAR_CHAIN_B_4S_05,SKILL_CH_SPEAR_CHAIN_B_4S_05,SKILL_CH_SPEAR_CHAIN_B,5,873,0,1,2,258,0
874,SKILL_CH_SPEAR_CHAIN_B_4S_06,SKILL_CH_SPEAR_CHAIN_B_4S_06,SKILL_CH_SPEAR_CHAIN_B,6,873,0,1,2,258,0
875,SKILL_CH_SPEAR_CHAIN_B_4S_07,SKILL_CH_SPEAR_CHAIN_B_4S_07,SKILL_CH_SPEAR_CHAIN_B,7,873,0,1,2,258,0
876,SKILL_CH_SPEAR_CHAIN_B_4S_08,SKILL_CH_SPEAR_CHAIN_B_4S_08,SKILL_CH_SPEAR_CHAIN_B,8,873,0,1,2,258,0
877,SKILL_CH_SPEAR_CHAIN_B_4S_09,SKILL_CH_SPEAR_CHAIN_B_4S_09,SKILL_CH_SPEAR_CHAIN_B,9,873,0,1,2,258,0
878,SKILL_CH_SPEAR_CHAIN_C_1S_02,SKILL_CH_SPEAR_CHAIN_C_1S_02,SKILL_CH_SPEAR_CHAIN_C,2,910,8000,1,2,258,712
879,SKILL_CH_SPEAR_CHAIN_C_1S_03,SKILL_CH_SPEAR_CHAIN_C_1S_03,SKILL_CH_SPEAR_CHAIN_C,3,910,8000,1,2,258,767
880,SKILL_CH_SPEAR_CHAIN_C_1S_04,SKILL_CH_SPEAR_CHAIN_C_1S_04,SKILL_CH_SPEAR_CHAIN_C,4,910,8000,1,2,258,826
881,SKILL_CH_SPEAR_CHAIN_C_1S_05,SKILL_CH_SPEAR_CHAIN_C_1S_05,SKILL_CH_SPEAR_CHAIN_C,5,910,8000,1,2,258,888
882,SKILL_CH_SPEAR_CHAIN_C_1S_06,SKILL_CH_SPEAR_CHAIN_C_1S_06,SKILL_CH_SPEAR_CHAIN_C,6,910,8000,1,2,258,953
883,SKILL_CH_SPEAR_CHAIN_C_1S_07,SKILL_CH_SPEAR_CHAIN_C_1S_07,SKILL_CH_SPEAR_CHAIN_C,7,910,8000,1,2,258,1023
884,SKILL_CH_SPEAR_CHAIN_C_1S_08,SKILL_CH_SPEAR_CHAIN_C_1S_08,SKILL_CH_SPEAR_CHAIN_C,8,910,8000,1,2,258,1097
885,SKILL_CH_SPEAR_CHAIN_C_1S_09,SKILL_CH_SPEAR_CHAIN_C_1S_09,SKILL_CH_SPEAR_CHAIN_C,9,910,8000,1,2,258,1174
886,SKILL_CH_SPEAR_CHAIN_C_2S_02,SKILL_CH_SPEAR_CHAIN_C_2S_02,SKILL_CH_SPEAR_CHAIN_C,2,537,0,1,2,258,0
887,SKILL_CH_SPEAR_CHAIN_C_2S_03,SKILL_CH_SPEAR_CHAIN_C_2S_03,SKILL_CH_SPEAR_CHAIN_C,3,537,0,1,2,258,0
888,SKILL_CH_SPEAR_CHAIN_C_2S_04,SKILL_CH_SPEAR_CHAIN_C_2S_04,SKILL_CH_SPEAR_CHAIN_C,4,537,0,1,2,258,0
889,SKILL_CH_SPEAR_CHAIN_C_2S_05,SKILL_CH_SPEAR_CHAIN_C_2S_05,SKILL_CH_SPEAR_CHAIN_C,5,537,0,1,2,258,0
890,SKILL_CH_SPEAR_CHAIN_C_2S_06,SKILL_CH_SPEAR_CHAIN_C_2S_06,SKILL_CH_SPEAR_CHAIN_C,6,537,0,1,2,258,0
891,SKILL_CH_SPEAR_CHAIN_C_2S_07,SKILL_CH_SPEAR_CHAIN_C_2S_07,SKILL_CH_SPEAR_CHAIN_C,7,537,0,1,2,258,0
892,SKILL_CH_SPEAR_CHAIN_C_2S_08,SKILL_CH_SPEAR_CHAIN_C_2S_08,SKILL_CH_SPEAR_CHAIN_C,8,537,0,1,2,258,0
893,SKILL_CH_SPEAR_CHAIN_C_2S_09,SKILL_CH_SPEAR_CHAIN_C_2S_09,SKILL_CH_SPEAR_CHAIN_C,9,537,0,1,2,258,0
894,SKILL_CH_SPEAR_CHAIN_C_3S_02,SKILL_CH_SPEAR_CHAIN_C_3S_02,SKILL_CH_SPEAR_CHAIN_C,2,845,0,1,2,258,0
895,SKILL_CH_SPEAR_CHAIN_C_3S_03,SKILL_CH_SPEAR_CHAIN_C_3S_03,SKILL_CH_SPEAR_CHAIN_C,3,845,0,1,2,258,0
896,SKILL_CH_SPEAR_CHAIN_C_3S_04,SKILL_CH_SPEAR_CHAIN_C_3S_04,SKILL_CH_SPEAR_CHAIN_C,4,845,0,1,2,258,0
897,SKILL_CH_SPEAR_CHAIN_C_3S_05,SKILL_CH_SPEAR_CHAIN_C_3S_05,SKILL_CH_SPEAR_CHAIN_C,5,845,0,1,2,258,0
898,SKILL_CH_SPEAR_CHAIN_C_3S_06,SKILL_CH_SPEAR_CHAIN_C_3S_06,SKILL_CH_SPEAR_CHAIN_C,6,845,0,1,2,258,0
899,SKILL_CH_SPEAR_CHAIN_C_3S_07,SKILL_CH_SPEAR_CHAIN_C_3S_07,SKILL_CH_SPEAR_CHAIN_C,7,845,0,1,2,258,0
900,SKILL_CH_SPEAR_CHAIN_C_3S_08,SKILL_CH_SPEAR_CHAIN_C_3S_08,SKILL_CH_SPEAR_CHAIN_C,8,845,0,1,2,258,0
901,SKILL_CH_SPEAR_CHAIN_C_3S_09,SKILL_CH_SPEAR_CHAIN_C_3S_09,SKILL_CH_SPEAR_CHAIN_C,9,845,0,1,2,258,0
902,SKILL_CH_SPEAR_CHAIN_C_4S_02,SKILL_CH_SPEAR_CHAIN_C_4S_02,SKILL_CH_SPEAR_CHAIN_C,2,576,0,1,2,258,0
903,SKILL_CH_SPEAR_CHAIN_C_4S_03,SKILL_CH_SPEAR_CHAIN_C_4S_03,SKILL_CH_SPEAR_CHAIN_C,3,576,0,1,2,258,0
904,SKILL_CH_SPEAR_CHAIN_C_4S_04,SKILL_CH_SPEAR_CHAIN_C_4S_04,SKILL_CH_SPEAR_CHAIN_C,4,576,0,1,2,258,0
905,SKILL_CH_SPEAR_CHAIN_C_4S_05,SKILL_CH_SPEAR_CHAIN_C_4S_05,SKILL_CH_SPEAR_CHAIN_C,5,576,0,1,2,258,0
906,SKILL_CH_SPEAR_CHAIN_C_4S_06,SKILL_CH_SPEAR_CHAIN_C_4S_06,SKILL_CH_SPEAR_CHAIN_C,6,576,0,1,2,258,0
907,SKILL_CH_SPEAR_CHAIN_C_4S_07,SKILL_CH_SPEAR_CHAIN_C_4S_07,SKILL_CH_SPEAR_CHAIN_C,7,576,0,1,2,258,0
908,SKILL_CH_SPEAR_CHAIN_C_4S_08,SKILL_CH_SPEAR_CHAIN_C_4S_08,SKILL_CH_SPEAR_CHAIN_C,8,576,0,1,2,258,0
909,SKILL_CH_SPEAR_CHAIN_C_4S_09,SKILL_CH_SPEAR_CHAIN_C_4S_09,SKILL_CH_SPEAR_CHAIN_C,9,576,0,1,2,258,0
910,SKILL_CH_SPEAR_CHAIN_C_5S_02,SKILL_CH_SPEAR_CHAIN_C_5S_02,SKILL_CH_SPEAR_CHAIN_C,2,1065,0,1,2,258,0
911,SKILL_CH_SPEAR_CHAIN_C_5S_03,SKILL_CH_SPEAR_CHAIN_C_5S_03,SKILL_CH_SPEAR_CHAIN_C,3,1065,0,1,2,258,0
912,SKILL_CH_SPEAR_CHAIN_C_5S_04,SKILL_CH_SPEAR_CHAIN_C_5S_04,SKILL_CH_SPEAR_CHAIN_C,4,1065,0,1,2,258,0
913,SKILL_CH_SPEAR_CHAIN_C_5S_05,SKILL_CH_SPEAR_CHAIN_C_5S_05,SKILL_CH_SPEAR_CHAIN_C,5,1065,0,1,2,258,0
914,SKILL_CH_SPEAR_CHAIN_C_5S_06,SKILL_CH_SPEAR_CHAIN_C_5S_06,SKILL_CH_SPEAR_CHAIN_C,6,1065,0,1,2,258,0
915,SKILL_CH_SPEAR_CHAIN_C_5S_07,SKILL_CH_SPEAR_CHAIN_C_5S_07,SKILL_CH_SPEAR_CHAIN_C,7,1065,0,1,2,258,0
916,SKILL_CH_SPEAR_CHAIN_C_5S_08,SKILL_CH_SPEAR_CHAIN_C_5S_08,SKILL_CH_SPEAR_CHAIN_C,8,1065,0,1,2,258,0
917,SKILL_CH_SPEAR_CHAIN_C_5S_09,SKILL_CH_SPEAR_CHAIN_C_5S_09,SKILL_CH_SPEAR_CHAIN_C,9,1065,0,1,2,258,0
918,SKILL_CH_SPEAR_SHOOT_A_02,SKILL_CH_SPEAR_SHOOT_A_02,SKILL_CH_SPEAR_SHOOT_A,2,1165,8000,1,2,258,240
919,SKILL_CH_SPEAR_SHOOT_A_03,SKILL_CH_SPEAR_SHOOT_A_03,SKILL_CH_SPEAR_SHOOT_A,3,1165,8000,1,2,258,262
920,SKILL_CH_SPEAR_SHOOT_A_04,SKILL_CH_SPEAR_SHOOT_A_04,SKILL_CH_SPEAR_SHOOT_A,4,1165,8000,1,2,258,286
921,SKILL_CH_SPEAR_SHOOT_A_05,SKILL_CH_SPEAR_SHOOT_A_05,SKILL_CH_SPEAR_SHOOT_A,5,1165,8000,1,2,258,311
922,SKILL_CH_SPEAR_SHOOT_A_06,SKILL_CH_SPEAR_SHOOT_A_06,SKILL_CH_SPEAR_SHOOT_A,6,1165,8000,1,2,258,338
923,SKILL_CH_SPEAR_SHOOT_A_07,SKILL_CH_SPEAR_SHOOT_A_07,SKILL_CH_SPEAR_SHOOT_A,7,1165,8000,1,2,258,366
924,SKILL_CH_SPEAR_SHOOT_A_08,SKILL_CH_SPEAR_SHOOT_A_08,SKILL_CH_SPEAR_SHOOT_A,8,1165,8000,1,2,258,396
925,SKILL_CH_SPEAR_SHOOT_A_09,SKILL_CH_SPEAR_SHOOT_A_09,SKILL_CH_SPEAR_SHOOT_A,9,1165,8000,1,2,258,428
926,SKILL_CH_SPEAR_SHOOT_B_02,SKILL_CH_SPEAR_SHOOT_B_02,SKILL_CH_SPEAR_SHOOT_B,2,1256,8000,1,2,258,669
927,SKILL_CH_SPEAR_SHOOT_B_03,SKILL_CH_SPEAR_SHOOT_B_03,SKILL_CH_SPEAR_SHOOT_B,3,1256,8000,1,2,258,718
928,SKILL_CH_SPEAR_SHOOT_B_04,SKILL_CH_SPEAR_SHOOT_B_04,SKILL_CH_SPEAR_SHOOT_B,4,1256,8000,1,2,258,770
929,SKILL_CH_SPEAR_SHOOT_B_05,SKILL_CH_SPEAR_SHOOT_B_05,SKILL_CH_SPEAR_SHOOT_B,5,1256,8000,1,2,258,826
930,SKILL_CH_SPEAR_SHOOT_B_06,SKILL_CH_SPEAR_SHOOT_B_06,SKILL_CH_SPEAR_SHOOT_B,6,1256,8000,1,2,258,884
931,SKILL_CH_SPEAR_SHOOT_B_07,SKILL_CH_SPEAR_SHOOT_B_07,SKILL_CH_SPEAR_SHOOT_B,7,1256,8000,1,2,258,945
932,SKILL_CH_SPEAR_SHOOT_B_08,SKILL_CH_SPEAR_SHOOT_B_08,SKILL_CH_SPEAR_SHOOT_B,8,1256,8000,1,2,258,1011
933,SKILL_CH_SPEAR_SHOOT_B_09,SKILL_CH_SPEAR_SHOOT_B_09,SKILL_CH_SPEAR_SHOOT_B,9,1256,8000,1,2,258,1079
934,SKILL_CH_SPEAR_PASSIVE_A_02,SKILL_CH_SPEAR_PASSIVE_A_02,SKILL_CH_SPEAR_PASSIVE_A,2,0,0,0,0,258,0
935,SKILL_CH_SPEAR_PASSIVE_A_03,SKILL_CH_SPEAR_PASSIVE_A_03,SKILL_CH_SPEAR_PASSIVE_A,3,0,0,0,0,258,0
936,SKILL_CH_SPEAR_PASSIVE_A_04,SKILL_CH_SPEAR_PASSIVE_A_04,SKILL_CH_SPEAR_PASSIVE_A,4,0,0,0,0,258,0
937,SKILL_CH_SPEAR_PASSIVE_A_05,SKILL_CH_SPEAR_PASSIVE_A_05,SKILL_CH_SPEAR_PASSIVE_A,5,0,0,0,0,258,0
938,SKILL_CH_SPEAR_PASSIVE_A_06,SKILL_CH_SPEAR_PASSIVE_A_06,SKILL_CH_SPEAR_PASSIVE_A,6,0,0,0,0,258,0
939,SKILL_CH_SPEAR_PASSIVE_A_07,SKILL_CH_SPEAR_PASSIVE_A_07,SKILL_CH_SPEAR_PASSIVE_A,7,0,0,0,0,258,0
940,SKILL_CH_SPEAR_PASSIVE_A_08,SKILL_CH_SPEAR_PASSIVE_A_08,SKILL_CH_SPEAR_PASSIVE_A,8,0,0,0,0,258,0
941,SKILL_CH_SPEAR_PASSIVE_A_09,SKILL_CH_SPEAR_PASSIVE_A_09,SKILL_CH_SPEAR_PASSIVE_A,9,0,0,0,0,258,0
942,SKILL_CH_SPEAR_PASSIVE_A_10,SKILL_CH_SPEAR_PASSIVE_A_10,SKILL_CH_SPEAR_PASSIVE_A,10,0,0,0,0,258,0
943,SKILL_CH_SPEAR_PASSIVE_A_11,SKILL_CH_SPEAR_PASSIVE_A_11,SKILL_CH_SPEAR_PASSIVE_A,11,0,0,0,0,258,0
945,SKILL_CH_BOW_CRITICAL_A_02,SKILL_CH_BOW_CRITICAL_A_02,SKILL_CH_BOW_CRITICAL_A,2,530,4000,1,2,259,26
946,SKILL_CH_BOW_CRITICAL_A_03,SKILL_CH_BOW_CRITICAL_A_03,SKILL_CH_BOW_CRITICAL_A,3,530,4000,1,2,259,30
947,SKILL_CH_BOW_CRITICAL_A_04,SKILL_CH_BOW_CRITICAL_A_04,SKILL_CH_BOW_CRITICAL_A,4,530,4000,1,2,259,36
948,SKILL_CH_BOW_CRITICAL_A_05,SKILL_CH_BOW_CRITICAL_A_05,SKILL_CH_BOW_CRITICAL_A,5,530,4000,1,2,259,41
949,SKILL_CH_BOW_CRITICAL_A_06,SKILL_CH_BOW_CRITICAL_A_06,SKILL_CH_BOW_CRITICAL_A,6,530,4000,1,2,259,47
950,SKILL_CH_BOW_CRITICAL_A_07,SKILL_CH_BOW_CRITICAL_A_07,SKILL_CH_BOW_CRITICAL_A,7,530,4000,1,2,259,54
951,SKILL_CH_BOW_CRITICAL_A_08,SKILL_CH_BOW_CRITICAL_A_08,SKILL_CH_BOW_CRITICAL_A,8,530,4000,1,2,259,60
952,SKILL_CH_BOW_CRITICAL_A_09,SKILL_CH_BOW_CRITICAL_A_09,SKILL_CH_BOW_CRITICAL_A,9,530,4000,1,2,259,68
953,SKILL_CH_BOW_CRITICAL_B_02,SKILL_CH_BOW_CRITICAL_B_02,SKILL_CH_BOW_CRITICAL_B,2,530,4000,1,2,259,135
954,SKILL_CH_BOW_CRITICAL_B_03,SKILL_CH_BOW_CRITICAL_B_03,SKILL_CH_BOW_CRITICAL_B,3,530,4000,1,2,259,148
955,SKILL_CH_BOW_CRITICAL_B_04,SKILL_CH_BOW_CRITICAL_B_04,SKILL_CH_BOW_CRITICAL_B,4,530,4000,1,2,259,162
956,SKILL_CH_BOW_CRITICAL_B_05,SKILL_CH_BOW_CRITICAL_B_05,SKILL_CH_BOW_CRITICAL_B,5,530,4000,1,2,259,177
957,SKILL_CH_BOW_CRITICAL_B_06,SKILL_CH_BOW_CRITICAL_B_06,SKILL_CH_BOW_CRITICAL_B,6,530,4000,1,2,259,193
958,SKILL_CH_BOW_CRITICAL_B_07,SKILL_CH_BOW_CRITICAL_B_07,SKILL_CH_BOW_CRITICAL_B,7,530,4000,1,2,259,210
959,SKILL_CH_BOW_CRITICAL_B_08,SKILL_CH_BOW_CRITICAL_B_08,SKILL_CH_BOW_CRITICAL_B,8,530,4000,1,2,259,228
960,SKILL_CH_BOW_CRITICAL_B_09,SKILL_CH_BOW_CRITICAL_B_09,SKILL_CH_BOW_CRITICAL_B,9,530,4000,1,2,259,247
961,SKILL_CH_BOW_CRITICAL_C_02,SKILL_CH_BOW_CRITICAL_C_02,SKILL_CH_BOW_CRITICAL_C,2,530,4000,1,2,259,418
962,SKILL_CH_BOW_CRITICAL_C_03,SKILL_CH_BOW_CRITICAL_C_03,SKILL_CH_BOW_CRITICAL_C,3,530,4000,1,2,259,450
963,SKILL_CH_BOW_CRITICAL_C_04,SKILL_CH_BOW_CRITICAL_C_04,SKILL_CH_BOW_CRITICAL_C,4,530,4000,1,2,259,484
964,SKILL_CH_BOW_CRITICAL_C_05,SKILL_CH_BOW_CRITICAL_C_05,SKILL_CH_BOW_CRITICAL_C,5,530,4000,1,2,259,519
965,SKILL_CH_BOW_CRITICAL_C_06,SKILL_CH_BOW_CRITICAL_C_06,SKILL_CH_BOW_CRITICAL_C,6,530,4000,1,2,259,557
966,SKILL_CH_BOW_CRITICAL_C_07,SKILL_CH_BOW_CRITICAL_C_07,SKILL_CH_BOW_CRITICAL_C,7,530,4000,1,2,259,597
967,SKILL_CH_BOW_CRITICAL_C_08,SKILL_CH_BOW_CRITICAL_C_08,SKILL_CH_BOW_CRITICAL_C,8,530,4000,1,2,259,640
968,SKILL_CH_BOW_CRITICAL_C_09,SKILL_CH_BOW_CRITICAL_C_09,SKILL_CH_BOW_CRITICAL_C,9,530,4000,1,2,259,685
969,SKILL_CH_BOW_CHAIN_A_02,SKILL_CH_BOW_CHAIN_A_02,SKILL_CH_BOW_CHAIN_A,2,560,4000,1,2,259,18
970,SKILL_CH_BOW_CHAIN_A_03,SKILL_CH_BOW_CHAIN_A_03,SKILL_CH_BOW_CHAIN_A,3,560,4000,1,2,259,21
971,SKILL_CH_BOW_CHAIN_A_04,SKILL_CH_BOW_CHAIN_A_04,SKILL_CH_BOW_CHAIN_A,4,560,4000,1,2,259,24
972,SKILL_CH_BOW_CHAIN_A_05,SKILL_CH_BOW_CHAIN_A_05,SKILL_CH_BOW_CHAIN_A,5,560,4000,1,2,259,28
973,SKILL_CH_BOW_CHAIN_A_06,SKILL_CH_BOW_CHAIN_A_06,SKILL_CH_BOW_CHAIN_A,6,560,4000,1,2,259,32
974,SKILL_CH_BOW_CHAIN_A_07,SKILL_CH_BOW_CHAIN_A_07,SKILL_CH_BOW_CHAIN_A,7,560,4000,1,2,259,36
975,SKILL_CH_BOW_CHAIN_A_08,SKILL_CH_BOW_CHAIN_A_08,SKILL_CH_BOW_CHAIN_A,8,560,4000,1,2,259,40
976,SKILL_CH_BOW_CHAIN_A_09,SKILL_CH_BOW_CHAIN_A_09,SKILL_CH_BOW_CHAIN_A,9,560,4000,1,2,259,44
977,SKILL_CH_BOW_CHAIN_B_02,SKILL_CH_BOW_CHAIN_B_02,SKILL_CH_BOW_CHAIN_B,2,909,4000,1,2,259,99
978,SKILL_CH_BOW_CHAIN_B_03,SKILL_CH_BOW_CHAIN_B_03,SKILL_CH_BOW_CHAIN_B,3,909,4000,1,2,259,108
979,SKILL_CH_BOW_CHAIN_B_04,SKILL_CH_BOW_CHAIN_B_04,SKILL_CH_BOW_CHAIN_B,4,909,4000,1,2,259,118
980,SKILL_CH_BOW_CHAIN_B_05,SKILL_CH_BOW_CHAIN_B_05,SKILL_CH_BOW_CHAIN_B,5,909,4000,1,2,259,129
981,SKILL_CH_BOW_CHAIN_B_06,SKILL_CH_BOW_CHAIN_B_06,SKILL_CH_BOW_CHAIN_B,6,909,4000,1,2,259,140
982,SKILL_CH_BOW_CHAIN_B_07,SKILL_CH_BOW_CHAIN_B_07,SKILL_CH_BOW_CHAIN_B,7,909,4000,1,2,259,152
983,SKILL_CH_BOW_CHAIN_B_08,SKILL_CH_BOW_CHAIN_B_08,SKILL_CH_BOW_CHAIN_B,8,909,4000,1,2,259,165
984,SKILL_CH_BOW_CHAIN_B_09,SKILL_CH_BOW_CHAIN_B_09,SKILL_CH_BOW_CHAIN_B,9,909,4000,1,2,259,178
985,SKILL_CH_BOW_CHAIN_C_02,SKILL_CH_BOW_CHAIN_C_02,SKILL_CH_BOW_CHAIN_C,2,561,4000,1,2,259,321
986,SKILL_CH_BOW_CHAIN_C_03,SKILL_CH_BOW_CHAIN_C_03,SKILL_CH_BOW_CHAIN_C,3,561,4000,1,2,259,345
987,SKILL_CH_BOW_CHAIN_C_04,SKILL_CH_BOW_CHAIN_C_04,SKILL_CH_BOW_CHAIN_C,4,561,4000,1,2,259,371
988,SKILL_CH_BOW_CHAIN_C_05,SKILL_CH_BOW_CHAIN_C_05,SKILL_CH_BOW_CHAIN_C,5,561,4000,1,2,259,398
989,SKILL_CH_BOW_CHAIN_C_06,SKILL_CH_BOW_CHAIN_C_06,SKILL_CH_BOW_CHAIN_C,6,561,4000,1,2,259,427
990,SKILL_CH_BOW_CHAIN_C_07,SKILL_CH_BOW_CHAIN_C_07,SKILL_CH_BOW_CHAIN_C,7,561,4000,1,2,259,457
991,SKILL_CH_BOW_CHAIN_C_08,SKILL_CH_BOW_CHAIN_C_08,SKILL_CH_BOW_CHAIN_C,8,561,4000,1,2,259,489
992,SKILL_CH_BOW_CHAIN_C_09,SKILL_CH_BOW_CHAIN_C_09,SKILL_CH_BOW_CHAIN_C,9,561,4000,1,2,259,523
993,SKILL_CH_BOW_CALL_A_02,SKILL_CH_BOW_CALL_A_02,SKILL_CH_BOW_CALL_A,2,1000,1000,0,1,259,63
994,SKILL_CH_BOW_CALL_A_03,SKILL_CH_BOW_CALL_A_03,SKILL_CH_BOW_CALL_A,3,1000,1000,0,1,259,77
995,SKILL_CH_BOW_CALL_A_04,SKILL_CH_BOW_CALL_A_04,SKILL_CH_BOW_CALL_A,4,1000,1000,0,1,259,93
996,SKILL_CH_BOW_CALL_A_05,SKILL_CH_BOW_CALL_A_05,SKILL_CH_BOW_CALL_A,5,1000,1000,0,1,259,110
997,SKILL_CH_BOW_CALL_A_06,SKILL_CH_BOW_CALL_A_06,SKILL_CH_BOW_CALL_A,6,1000,1000,0,1,259,129
998,SKILL_CH_BOW_CALL_A_07,SKILL_CH_BOW_CALL_A_07,SKILL_CH_BOW_CALL_A,7,1000,1000,0,1,259,149
999,SKILL_CH_BOW_CALL_A_08,SKILL_CH_BOW_CALL_A_08,SKILL_CH_BOW_CALL_A,8,1000,1000,0,1,259,172
1000,SKILL_CH_BOW_CALL_A_09,SKILL_CH_BOW_CALL_A_09,SKILL_CH_BOW_CALL_A,9,1000,1000,0,1,259,197
1001,SKILL_CH_BOW_CALL_A_10,SKILL_CH_BOW_CALL_A_10,SKILL_CH_BOW_CALL_A,10,1000,1000,0,1,259,224
1002,SKILL_CH_BOW_CALL_A_11,SKILL_CH_BOW_CALL_A_11,SKILL_CH_BOW_CALL_A,11,1000,1000,0,1,259,254
1003,SKILL_CH_BOW_CALL_A_12,SKILL_CH_BOW_CALL_A_12,SKILL_CH_BOW_CALL_A,12,1000,1000,0,1,259,287
1004,SKILL_CH_BOW_CALL_B_02,SKILL_CH_BOW_CALL_B_02,SKILL_CH_BOW_CALL_B,2,1000,1000,0,1,259,257
1005,SKILL_CH_BOW_CALL_B_03,SKILL_CH_BOW_CALL_B_03,SKILL_CH_BOW_CALL_B,3,1000,1000,0,1,259,293
1006,SKILL_CH_BOW_CALL_B_04,SKILL_CH_BOW_CALL_B_04,SKILL_CH_BOW_CALL_B,4,1000,1000,0,1,259,331
1007,SKILL_CH_BOW_CALL_B_05,SKILL_CH_BOW_CALL_B_05,SKILL_CH_BOW_CALL_B,5,1000,1000,0,1,259,373
1008,SKILL_CH_BOW_CALL_B_06,SKILL_CH_BOW_CALL_B_06,SKILL_CH_BOW_CALL_B,6,1000,1000,0,1,259,420
1009,SKILL_CH_BOW_CALL_B_07,SKILL_CH_BOW_CALL_B_07,SKILL_CH_BOW_CALL_B,7,1000,1000,0,1,259,470
1010,SKILL_CH_BOW_CALL_B_08,SKILL_CH_BOW_CALL_B_08,SKILL_CH_BOW_CALL_B,8,1000,1000,0,1,259,525
1011,SKILL_CH_BOW_CALL_B_09,SKILL_CH_BOW_CALL_B_09,SKILL_CH_BOW_CALL_B,9,1000,1000,0,1,259,585
1012,SKILL_CH_BOW_CALL_B_10,SKILL_CH_BOW_CALL_B_10,SKILL_CH_BOW_CALL_B,10,1000,1000,0,1,259,650
1013,SKILL_CH_BOW_CALL_B_11,SKILL_CH_BOW_CALL_B_11,SKILL_CH_BOW_CALL_B,11,1000,1000,0,1,259,722
1014,SKILL_CH_BOW_CALL_B_12,SKILL_CH_BOW_CALL_B_12,SKILL_CH_BOW_CALL_B,12,1000,1000,0,1,259,799
1015,SKILL_CH_BOW_CALL_C_02,SKILL_CH_BOW_CALL_C_02,SKILL_CH_BOW_CALL_C,2,1000,1000,0,1,259,485
1016,SKILL_CH_BOW_CALL_C_03,SKILL_CH_BOW_CALL_C_03,SKILL_CH_BOW_CALL_C,3,1000,1000,0,1,259,539
1017,SKILL_CH_BOW_CALL_C_04,SKILL_CH_BOW_CALL_C_04,SKILL_CH_BOW_CALL_C,4,1000,1000,0,1,259,597
1018,SKILL_CH_BOW_CALL_C_05,SKILL_CH_BOW_CALL_C_05,SKILL_CH_BOW_CALL_C,5,1000,1000,0,1,259,661
1019,SKILL_CH_BOW_CALL_C_06,SKILL_CH_BOW_CALL_C_06,SKILL_CH_BOW_CALL_C,6,1000,1000,0,1,259,730
1020,SKILL_CH_BOW_CALL_C_07,SKILL_CH_BOW_CALL_C_07,SKILL_CH_BOW_CALL_C,7,1000,1000,0,1,259,806
1021,SKILL_CH_BOW_CALL_C_08,SKILL_CH_BOW_CALL_C_08,SKILL_CH_BOW_CALL_C,8,1000,1000,0,1,259,887
1022,SKILL_CH_BOW_CALL_C_09,SKILL_CH_BOW_CALL_C_09,SKILL_CH_BOW_CALL_C,9,1000,1000,0,1,259,976
1023,SKILL_CH_BOW_CALL_C_10,SKILL_CH_BOW_CALL_C_10,SKILL_CH_BOW_CALL_C,10,1000,1000,0,1,259,1073
1024,SKILL_CH_BOW_CALL_C_11,SKILL_CH_BOW_CALL_C_11,SKILL_CH_BOW_CALL_C,11,1000,1000,0,1,259,1177
1025,SKILL_CH_BOW_CALL_C_12,SKILL_CH_BOW_CALL_C_12,SKILL_CH_BOW_CALL_C,12,1000,1000,0,1,259,1290
1026,SKILL_CH_BOW_PIERCE_A_02,SKILL_CH_BOW_PIERCE_A_02,SKILL_CH_BOW_PIERCE_A,2,530,5000,1,2,259,57
1027,SKILL_CH_BOW_PIERCE_A_03,SKILL_CH_BOW_PIERCE_A_03,SKILL_CH_BOW_PIERCE_A,3,530,5000,1,2,259,64
1028,SKILL_CH_BOW_PIERCE_A_04,SKILL_CH_BOW_PIERCE_A_04,SKILL_CH_BOW_PIERCE_A,4,530,5000,1,2,259,72
1029,SKILL_CH_BOW_PIERCE_A_05,SKILL_CH_BOW_PIERCE_A_05,SKILL_CH_BOW_PIERCE_A,5,530,5000,1,2,259,80
1030,SKILL_CH_BOW_PIERCE_A_06,SKILL_CH_BOW_PIERCE_A_06,SKILL_CH_BOW_PIERCE_A,6,530,5000,1,2,259,89
1031,SKILL_CH_BOW_PIERCE_A_07,SKILL_CH_BOW_PIERCE_A_07,SKILL_CH_BOW_PIERCE_A,7,530,5000,1,2,259,99
1032,SKILL_CH_BOW_PIERCE_A_08,SKILL_CH_BOW_PIERCE_A_08,SKILL_CH_BOW_PIERCE_A,8,530,5000,1,2,259,109
1033,SKILL_CH_BOW_PIERCE_A_09,SKILL_CH_BOW_PIERCE_A_09,SKILL_CH_BOW_PIERCE_A,9,530,5000,1,2,259,120
